flight_id,flight_number,aircraft_id,departure_airport,arrival_airport,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,flight_status,created_at,updated_at
FL00913,AA3630,AC0035,NPC,YQQ,2023-05-14 17:32:00,2023-05-15 05:32:00,2023-05-14 17:32:00,2023-05-15 05:32:00,Delayed,2020-10-21,2022-08-19
FL00914,UA2357,AC0033,WUE,IPW,2023-03-03 08:17:00,2023-03-03 10:17:00,,,Cancelled,2021-02-05,2022-11-10
FL00915,LH125,AC0020,BHO,GIS,2023-01-01 04:37:00,2023-01-01 06:37:00,2023-01-01 04:37:00,2023-01-01 06:37:00,On Time,2020-02-20,2022-04-21
FL00916,BA9461,AC0037,YQQ,FJK,2023-10-03 11:16:00,2023-10-03 20:16:00,2023-10-03 11:16:00,2023-10-03 20:16:00,On Time,2021-02-05,2022-08-05
FL00917,DL7590,AC0009,WTQ,XYK,2023-09-01 20:39:00,2023-09-02 06:39:00,,,Cancelled,2022-08-04,2022-03-19
FL00918,DL2377,AC0001,YZY,DWY,2023-03-24 04:29:00,2023-03-24 05:29:00,,,Cancelled,2022-06-14,2022-01-18
FL00919,BA3849,AC0009,HZP,EXJ,2023-10-30 10:17:00,2023-10-30 15:17:00,2023-10-30 10:17:00,2023-10-30 15:17:00,On Time,2022-12-17,2022-10-17
FL00920,LH3228,AC0037,EGA,BMW,2023-05-19 19:51:00,2023-05-19 22:51:00,,,Cancelled,2021-07-28,2022-06-14
FL00921,BA6109,AC0048,VRJ,MHM,2023-09-09 09:07:00,2023-09-09 12:07:00,2023-09-09 09:07:00,2023-09-09 12:07:00,On Time,2021-09-30,2022-03-04
FL00922,DL8610,AC0010,EEF,OFX,2023-08-16 12:10:00,2023-08-16 18:10:00,2023-08-16 12:10:00,2023-08-16 18:10:00,Delayed,2020-02-15,2022-11-06
FL00923,LH7345,AC0041,NRQ,MHM,2023-04-06 05:27:00,2023-04-06 14:27:00,2023-04-06 05:27:00,2023-04-06 14:27:00,Delayed,2020-06-30,2022-11-19
FL00924,LH8030,AC0003,FJK,RYZ,2023-11-20 18:00:00,2023-11-21 02:00:00,2023-11-20 18:00:00,2023-11-21 02:00:00,Delayed,2020-10-16,2022-08-19
FL00925,AA5595,AC0048,SYI,NRQ,2023-03-20 23:18:00,2023-03-21 04:18:00,2023-03-20 23:18:00,2023-03-21 04:18:00,On Time,2022-03-26,2022-03-15
FL00926,DL3280,AC0027,JMW,EEF,2023-04-13 19:43:00,2023-04-14 02:43:00,,,Cancelled,2020-06-14,2022-03-02
FL00927,UA3792,AC0001,TJS,YLS,2023-04-05 04:13:00,2023-04-05 05:13:00,2023-04-05 04:13:00,2023-04-05 05:13:00,On Time,2022-12-29,2022-07-18
FL00928,UA3866,AC0036,XYK,MHM,2023-08-02 21:39:00,2023-08-03 02:39:00,2023-08-02 21:39:00,2023-08-03 02:39:00,Delayed,2020-03-26,2022-07-18
FL00929,BA1380,AC0015,UIA,EGA,2023-01-20 23:43:00,2023-01-21 02:43:00,2023-01-20 23:43:00,2023-01-21 02:43:00,On Time,2021-10-11,2022-06-28
FL00930,UA7093,AC0012,OFX,NRQ,2023-01-19 20:41:00,2023-01-19 22:41:00,2023-01-19 20:41:00,2023-01-19 22:41:00,Delayed,2022-12-10,2022-08-12
FL00931,LH1453,AC0040,MHM,NPC,2023-02-16 18:39:00,2023-02-17 00:39:00,2023-02-16 18:39:00,2023-02-17 00:39:00,On Time,2021-01-04,2022-03-23
FL00932,AA8032,AC0027,FUN,WUE,2023-04-07 03:30:00,2023-04-07 11:30:00,2023-04-07 03:30:00,2023-04-07 11:30:00,Delayed,2021-07-06,2022-06-25
FL00933,DL4360,AC0043,NRQ,FUN,2023-09-14 10:48:00,2023-09-14 15:48:00,2023-09-14 10:48:00,2023-09-14 15:48:00,Delayed,2022-11-30,2022-10-09
FL00934,AA4021,AC0013,PFA,NAN,2023-08-03 10:58:00,2023-08-03 19:58:00,2023-08-03 10:58:00,2023-08-03 19:58:00,On Time,2020-04-30,2022-06-07
FL00935,AA9799,AC0033,XYK,DWY,2023-01-27 08:41:00,2023-01-27 11:41:00,2023-01-27 08:41:00,2023-01-27 11:41:00,Delayed,2021-05-11,2022-01-18
FL00936,DL4595,AC0040,WTQ,NPC,2023-09-16 15:06:00,2023-09-17 01:06:00,2023-09-16 15:06:00,2023-09-17 01:06:00,Delayed,2021-07-20,2022-01-06
FL00937,UA3420,AC0011,AGZ,JEE,2023-08-01 01:39:00,2023-08-01 04:39:00,2023-08-01 01:39:00,2023-08-01 04:39:00,Delayed,2020-11-04,2022-08-27
FL00938,LH5237,AC0030,NRQ,AGZ,2023-10-30 20:36:00,2023-10-31 03:36:00,2023-10-30 20:36:00,2023-10-31 03:36:00,Delayed,2021-12-30,2022-03-12
FL00939,DL5918,AC0050,HZP,NRQ,2023-04-11 01:51:00,2023-04-11 06:51:00,2023-04-11 01:51:00,2023-04-11 06:51:00,Delayed,2020-08-14,2022-07-23
FL00940,BA4063,AC0037,MHM,IPW,2023-10-04 09:21:00,2023-10-04 16:21:00,2023-10-04 09:21:00,2023-10-04 16:21:00,Delayed,2022-04-25,2022-02-05
FL00941,AA1070,AC0004,ZBQ,UIA,2023-09-15 14:03:00,2023-09-15 20:03:00,2023-09-15 14:03:00,2023-09-15 20:03:00,Delayed,2021-10-15,2022-08-03
FL00942,DL7890,AC0019,XIL,MCQ,2023-09-21 16:03:00,2023-09-22 00:03:00,2023-09-21 16:03:00,2023-09-22 00:03:00,Delayed,2021-04-18,2022-12-30
FL00943,UA6576,AC0048,LTH,YZY,2023-09-12 14:26:00,2023-09-12 20:26:00,2023-09-12 14:26:00,2023-09-12 20:26:00,On Time,2022-10-27,2022-02-14
FL00944,AA3499,AC0014,INO,PFA,2023-08-04 08:18:00,2023-08-04 10:18:00,2023-08-04 08:18:00,2023-08-04 10:18:00,Delayed,2022-05-10,2022-12-02
FL00945,UA2378,AC0007,BRC,AJF,2023-10-14 11:09:00,2023-10-14 17:09:00,2023-10-14 11:09:00,2023-10-14 17:09:00,On Time,2022-05-15,2022-07-16
FL00946,UA7284,AC0007,UIA,EEF,2023-08-01 12:37:00,2023-08-01 15:37:00,2023-08-01 12:37:00,2023-08-01 15:37:00,On Time,2021-03-03,2022-05-11
FL00947,AA2490,AC0032,WUE,YXX,2023-02-13 05:54:00,2023-02-13 16:54:00,2023-02-13 05:54:00,2023-02-13 16:54:00,On Time,2022-02-20,2022-06-08
FL00948,UA149,AC0044,EEF,MHM,2023-03-07 00:44:00,2023-03-07 06:44:00,,,Cancelled,2022-09-23,2022-06-01
FL00949,LH5990,AC0011,EGA,BRC,2023-10-28 19:28:00,2023-10-28 23:28:00,2023-10-28 19:28:00,2023-10-28 23:28:00,Delayed,2021-02-11,2022-09-08
FL00950,DL873,AC0028,JEE,XYK,2023-02-13 07:12:00,2023-02-13 19:12:00,2023-02-13 07:12:00,2023-02-13 19:12:00,On Time,2020-03-25,2022-07-02
FL00951,LH4611,AC0009,UPD,TJS,2023-04-21 05:23:00,2023-04-21 10:23:00,2023-04-21 05:23:00,2023-04-21 10:23:00,On Time,2021-12-30,2022-10-31
FL00952,DL5499,AC0040,TJS,LTH,2023-10-26 04:02:00,2023-10-26 07:02:00,2023-10-26 04:02:00,2023-10-26 07:02:00,On Time,2022-06-11,2022-12-14
FL00953,LH2620,AC0033,AJF,PFA,2023-01-16 22:16:00,2023-01-17 01:16:00,2023-01-16 22:16:00,2023-01-17 01:16:00,Delayed,2022-04-23,2022-08-13
FL00954,BA6407,AC0016,EGA,VRJ,2023-11-21 23:54:00,2023-11-22 11:54:00,2023-11-21 23:54:00,2023-11-22 11:54:00,Delayed,2022-01-12,2022-03-25
FL00955,AA8080,AC0036,UPD,FJK,2023-08-07 22:56:00,2023-08-08 03:56:00,2023-08-07 22:56:00,2023-08-08 03:56:00,Delayed,2021-05-15,2022-10-31
FL00956,BA6959,AC0020,PFA,VXN,2023-05-21 18:59:00,2023-05-22 04:59:00,2023-05-21 18:59:00,2023-05-22 04:59:00,On Time,2020-10-20,2022-07-02
FL00957,AA9395,AC0033,WUE,WTQ,2023-02-20 05:42:00,2023-02-20 10:42:00,2023-02-20 05:42:00,2023-02-20 10:42:00,Delayed,2022-03-08,2022-12-19
FL00958,LH1276,AC0036,SYI,YLS,2023-08-31 23:35:00,2023-09-01 07:35:00,2023-08-31 23:35:00,2023-09-01 07:35:00,On Time,2021-09-21,2022-12-11
FL00959,UA1767,AC0013,BRC,JEE,2023-09-26 07:43:00,2023-09-26 16:43:00,2023-09-26 07:43:00,2023-09-26 16:43:00,On Time,2020-05-20,2022-08-13
FL00960,UA3788,AC0005,JEE,YZY,2023-03-01 14:12:00,2023-03-02 00:12:00,2023-03-01 14:12:00,2023-03-02 00:12:00,On Time,2021-01-08,2022-10-30
FL00961,DL7215,AC0016,YLS,JMW,2023-05-20 22:34:00,2023-05-21 08:34:00,2023-05-20 22:34:00,2023-05-21 08:34:00,Delayed,2021-05-26,2022-01-05
FL00962,LH6546,AC0025,YLS,BHO,2023-10-10 12:11:00,2023-10-10 23:11:00,2023-10-10 12:11:00,2023-10-10 23:11:00,On Time,2021-01-27,2022-11-22
FL00963,BA3068,AC0022,MKO,BRC,2023-02-03 16:12:00,2023-02-04 04:12:00,2023-02-03 16:12:00,2023-02-04 04:12:00,Delayed,2021-11-21,2022-02-21
FL00964,LH2106,AC0012,NRQ,DZJ,2023-10-07 05:27:00,2023-10-07 13:27:00,2023-10-07 05:27:00,2023-10-07 13:27:00,Delayed,2021-01-17,2022-08-09
FL00965,BA6399,AC0029,NAN,NRQ,2023-03-07 22:26:00,2023-03-08 01:26:00,2023-03-07 22:26:00,2023-03-08 01:26:00,On Time,2022-09-11,2022-05-16
FL00966,DL2147,AC0036,WTQ,MZY,2023-07-13 12:41:00,2023-07-13 19:41:00,2023-07-13 12:41:00,2023-07-13 19:41:00,Delayed,2022-04-21,2022-09-21
FL00967,BA7430,AC0048,EXJ,GUE,2023-09-10 08:57:00,2023-09-10 09:57:00,2023-09-10 08:57:00,2023-09-10 09:57:00,Delayed,2022-11-19,2022-04-20
FL00968,BA8261,AC0018,BRC,IPW,2023-02-08 00:20:00,2023-02-08 03:20:00,2023-02-08 00:20:00,2023-02-08 03:20:00,On Time,2022-01-09,2022-02-25
FL00969,UA5568,AC0006,EGA,FJK,2023-08-20 02:51:00,2023-08-20 04:51:00,2023-08-20 02:51:00,2023-08-20 04:51:00,On Time,2022-03-24,2022-09-11
FL00970,AA1409,AC0027,NRQ,EGA,2023-11-02 13:39:00,2023-11-02 21:39:00,2023-11-02 13:39:00,2023-11-02 21:39:00,On Time,2022-07-20,2022-07-03
FL00971,AA2964,AC0048,BHO,UPD,2023-06-21 01:50:00,2023-06-21 06:50:00,,,Cancelled,2021-09-29,2022-02-21
FL00972,AA1108,AC0028,JMW,IPW,2023-10-11 06:31:00,2023-10-11 14:31:00,2023-10-11 06:31:00,2023-10-11 14:31:00,On Time,2022-08-23,2022-07-27
FL00973,BA2744,AC0009,TJS,AGZ,2023-01-12 01:45:00,2023-01-12 04:45:00,2023-01-12 01:45:00,2023-01-12 04:45:00,Delayed,2022-01-03,2022-02-26
FL00974,UA4717,AC0013,YZY,DZJ,2023-08-16 12:39:00,2023-08-16 22:39:00,2023-08-16 12:39:00,2023-08-16 22:39:00,On Time,2022-04-01,2022-02-28
FL00975,UA6463,AC0019,FUN,VRJ,2023-10-14 08:47:00,2023-10-14 18:47:00,2023-10-14 08:47:00,2023-10-14 18:47:00,Delayed,2022-09-05,2022-12-03
FL00976,UA7025,AC0026,TJS,LTH,2023-12-05 11:13:00,2023-12-05 12:13:00,2023-12-05 11:13:00,2023-12-05 12:13:00,Delayed,2022-08-07,2022-12-31
FL00977,BA5885,AC0046,NPC,INO,2023-08-01 15:44:00,2023-08-02 01:44:00,2023-08-01 15:44:00,2023-08-02 01:44:00,On Time,2020-03-27,2022-02-23
FL00978,BA3726,AC0001,XIL,MKO,2023-04-11 10:54:00,2023-04-11 22:54:00,2023-04-11 10:54:00,2023-04-11 22:54:00,On Time,2021-08-04,2022-07-09
FL00979,LH3499,AC0012,INO,EEF,2023-01-21 18:34:00,2023-01-22 01:34:00,2023-01-21 18:34:00,2023-01-22 01:34:00,Delayed,2022-05-08,2022-06-12
FL00980,AA4284,AC0019,BHO,DWY,2023-02-17 08:22:00,2023-02-17 12:22:00,2023-02-17 08:22:00,2023-02-17 12:22:00,On Time,2022-09-20,2022-09-30
FL00981,UA6585,AC0031,EXJ,FUN,2023-08-14 01:07:00,2023-08-14 07:07:00,2023-08-14 01:07:00,2023-08-14 07:07:00,Delayed,2021-01-29,2022-02-04
FL00982,UA7640,AC0042,EPT,FJK,2023-07-10 03:17:00,2023-07-10 07:17:00,2023-07-10 03:17:00,2023-07-10 07:17:00,Delayed,2020-11-29,2022-09-18
FL00983,DL4145,AC0029,UPD,YZY,2023-06-02 06:21:00,2023-06-02 08:21:00,,,Cancelled,2022-12-26,2022-10-31
FL00984,AA2536,AC0045,EGA,YQQ,2023-10-13 11:57:00,2023-10-13 15:57:00,2023-10-13 11:57:00,2023-10-13 15:57:00,Delayed,2022-03-25,2022-04-11
FL00985,AA5289,AC0050,YLS,IPW,2023-01-11 10:29:00,2023-01-11 22:29:00,2023-01-11 10:29:00,2023-01-11 22:29:00,On Time,2022-01-29,2022-07-28
FL00986,UA4502,AC0027,FJK,IPW,2023-01-29 10:05:00,2023-01-29 21:05:00,2023-01-29 10:05:00,2023-01-29 21:05:00,On Time,2020-05-21,2022-07-14
FL00987,LH1956,AC0023,MZY,HZP,2023-03-21 14:31:00,2023-03-21 19:31:00,2023-03-21 14:31:00,2023-03-21 19:31:00,Delayed,2021-04-17,2022-10-28
FL00988,BA5786,AC0048,YZY,BRC,2023-03-10 01:56:00,2023-03-10 13:56:00,2023-03-10 01:56:00,2023-03-10 13:56:00,Delayed,2021-12-02,2022-10-16
FL00989,BA4504,AC0008,XIL,HZP,2023-07-31 02:47:00,2023-07-31 05:47:00,2023-07-31 02:47:00,2023-07-31 05:47:00,On Time,2020-06-24,2022-01-24
FL00990,DL8392,AC0043,PFA,BMW,2023-06-19 23:49:00,2023-06-20 09:49:00,2023-06-19 23:49:00,2023-06-20 09:49:00,On Time,2021-10-09,2022-07-07
FL00991,UA5181,AC0001,LTH,FUN,2023-02-21 18:31:00,2023-02-21 20:31:00,2023-02-21 18:31:00,2023-02-21 20:31:00,On Time,2020-11-16,2022-07-31
FL00992,DL2211,AC0031,EXJ,MCQ,2023-02-16 20:04:00,2023-02-17 06:04:00,,,Cancelled,2021-11-10,2022-05-05
FL00993,DL7333,AC0001,VKZ,SYI,2023-05-19 20:37:00,2023-05-20 03:37:00,2023-05-19 20:37:00,2023-05-20 03:37:00,On Time,2022-10-15,2022-02-28
FL00994,AA2643,AC0016,WTQ,SYI,2023-01-07 09:25:00,2023-01-07 13:25:00,2023-01-07 09:25:00,2023-01-07 13:25:00,Delayed,2021-07-24,2022-10-05
FL00995,BA5716,AC0013,VKZ,FWE,2023-10-05 18:40:00,2023-10-05 20:40:00,2023-10-05 18:40:00,2023-10-05 20:40:00,On Time,2021-07-03,2022-08-16
FL00996,UA5388,AC0013,BRC,EPT,2023-04-11 14:07:00,2023-04-12 01:07:00,2023-04-11 14:07:00,2023-04-12 01:07:00,Delayed,2021-04-01,2022-05-18
FL00997,UA1495,AC0026,MHM,VKZ,2023-10-11 23:16:00,2023-10-12 07:16:00,2023-10-11 23:16:00,2023-10-12 07:16:00,Delayed,2021-10-07,2022-01-03
FL00998,AA2290,AC0030,HZP,GUE,2023-06-09 07:59:00,2023-06-09 16:59:00,,,Cancelled,2021-04-10,2022-09-08
FL00999,UA6401,AC0030,BRC,EXJ,2023-06-20 04:55:00,2023-06-20 08:55:00,2023-06-20 04:55:00,2023-06-20 08:55:00,Delayed,2021-01-21,2022-09-05
FL01000,UA797,AC0001,AJF,XYK,2023-02-12 02:55:00,2023-02-12 04:55:00,2023-02-12 02:55:00,2023-02-12 04:55:00,Delayed,2022-08-09,2022-09-02
