reservation_id,ticket_number,passenger_id,channel_id,promotion_id,fare_basis_id,flight_id,booking_date,departure_date,booking_class,seat_number,promotion_amount,tax_amount,operational_fees,cancellation_fees,fare_price,final_price,is_cancelled,cancellation_reason,cancellation_date,created_at,updated_at
RS008123,TK737605037,PA005651,1,PR0017,FB0031,FL00842,2022-11-17 23:20:07,2023-02-12 10:50:30,Y,38B,25.72,28.45,38.32,0.0,284.49,325.53999999999996,False,,,2022-09-24 19:32:10,2022-03-07 15:18:37
RS008124,TK790311524,PA001018,1,PR0005,FB0021,FL00532,2022-10-08 13:58:23,2023-07-06 09:30:43,Y,35C,81.22,28.45,46.24,0.0,284.49,277.96000000000004,False,,,2022-12-25 03:38:40,2022-07-31 14:16:03
RS008125,TK233105192,PA002441,1,,FB0042,FL00164,2022-05-20 23:00:39,2023-12-04 16:50:15,Y,49E,0.0,28.45,48.32,0.0,284.49,361.26,False,,,2022-07-03 02:24:26,2022-08-23 07:12:57
RS008126,TK256431314,PA006229,1,PR0008,FB0047,FL00769,2022-08-18 03:41:32,2023-01-20 11:17:44,Y,32D,94.47,28.45,25.9,0.0,284.49,244.36999999999998,False,,,2022-02-13 06:10:49,2022-08-05 19:17:18
RS008127,TK777231657,PA002853,1,,FB0004,FL00896,2022-02-04 19:02:04,2023-09-13 18:45:15,Y,42E,0.0,28.45,11.15,0.0,284.49,324.09,False,,,2022-09-07 10:48:08,2022-11-12 22:25:29
RS008128,TK995931805,PA009395,1,PR0017,FB0037,FL00836,2022-03-10 09:00:47,2023-12-23 13:35:25,Y,24D,23.44,28.45,15.2,0.0,284.49,304.7,False,,,2022-10-02 11:02:40,2022-04-09 10:04:28
RS008129,TK792524093,PA009522,2,PR0003,FB0039,FL00225,2022-05-27 01:02:08,2023-09-09 19:53:02,Y,15E,83.24,28.45,23.1,56.9,284.49,252.8,True,Schedule change,2023-11-07 15:12:41,2022-07-05 12:31:53,2022-05-16 12:19:56
RS008130,TK950870468,PA005270,2,,FB0013,FL00543,2022-10-09 14:37:26,2023-01-15 16:20:44,Y,36D,0.0,28.45,24.88,0.0,284.49,337.82,False,,,2022-11-29 16:28:33,2022-01-07 11:07:23
RS008131,TK676398273,PA007299,1,,FB0027,FL00426,2022-03-03 18:39:02,2023-02-15 11:53:28,Y,45D,0.0,28.45,21.61,0.0,284.49,334.55,False,,,2022-08-21 20:24:08,2022-06-24 03:14:37
RS008132,TK915713618,PA008902,2,,FB0019,FL00508,2022-08-21 13:28:58,2023-07-02 05:05:15,Y,9B,0.0,28.45,45.78,0.0,284.49,358.72,False,,,2022-07-07 05:25:50,2022-04-13 13:58:53
RS008133,TK576858642,PA009524,2,PR0020,FB0030,FL00886,2022-02-24 03:34:58,2023-08-31 12:42:20,Y,29F,73.86,28.45,33.97,0.0,284.49,273.04999999999995,False,,,2022-10-01 02:46:40,2022-12-30 15:23:59
RS008134,TK232741967,PA005947,2,PR0006,FB0015,FL00009,2022-08-22 03:06:02,2023-07-13 03:21:04,Y,20F,71.58,28.45,44.79,56.9,284.49,286.15000000000003,True,Schedule change,2023-08-22 17:43:42,2022-07-22 06:20:36,2022-02-02 15:05:11
RS008135,TK364319177,PA007704,1,,FB0009,FL00213,2022-07-15 08:42:50,2023-08-18 16:26:43,Y,26A,0.0,28.45,27.95,0.0,284.49,340.89,False,,,2022-12-11 15:28:21,2022-05-16 15:24:37
RS008136,TK808163255,PA000183,2,PR0003,FB0015,FL00980,2022-03-06 17:08:21,2023-07-21 22:39:55,Y,13F,16.78,28.45,10.68,0.0,284.49,306.84000000000003,False,,,2022-01-09 15:22:25,2022-11-05 10:46:08
RS008137,TK476734267,PA004126,1,PR0009,FB0046,FL00299,2022-05-07 18:58:41,2023-06-29 09:52:25,Y,50F,90.23,28.45,32.9,0.0,284.49,255.60999999999996,False,,,2022-12-19 01:42:46,2022-12-05 06:15:56
RS008138,TK823510350,PA005944,1,,FB0002,FL00471,2022-06-16 04:27:05,2023-12-05 00:19:37,Y,41A,0.0,28.45,16.84,0.0,284.49,329.78,False,,,2022-10-10 15:49:29,2022-03-06 02:54:33
RS008139,TK676781419,PA009246,2,,FB0049,FL00811,2022-09-10 04:56:51,2023-05-13 22:05:43,Y,35E,0.0,28.45,37.74,0.0,284.49,350.68,False,,,2022-08-03 08:24:43,2022-10-27 10:08:44
RS008140,TK296695995,PA002223,1,,FB0033,FL00050,2022-11-13 12:37:36,2023-01-11 07:13:37,Y,29B,0.0,28.45,14.98,0.0,284.49,327.92,False,,,2022-12-14 23:43:22,2022-12-19 13:00:34
RS008141,TK213742363,PA006975,1,,FB0031,FL00783,2022-05-16 05:43:46,2023-03-12 02:17:13,Y,6E,0.0,28.45,24.51,0.0,284.49,337.45,False,,,2022-10-12 12:07:08,2022-07-04 02:11:43
RS008142,TK455844196,PA000534,1,PR0020,FB0014,FL00766,2022-02-18 21:18:20,2023-01-15 20:38:46,Y,21E,38.17,28.45,46.25,0.0,284.49,321.02,False,,,2022-04-26 22:05:42,2022-03-09 11:34:29
RS008143,TK732050931,PA008767,2,,FB0044,FL00293,2022-09-16 01:50:07,2023-07-26 00:23:35,Y,24B,0.0,28.45,49.56,0.0,284.49,362.5,False,,,2022-05-29 02:34:45,2022-05-04 20:47:40
RS008144,TK667791335,PA006561,1,,FB0023,FL00079,2022-04-28 04:30:42,2023-02-26 17:45:43,Y,44E,0.0,28.45,36.88,0.0,284.49,349.82,False,,,2022-12-05 18:15:49,2022-04-16 18:55:14
RS008145,TK168193407,PA002431,1,,FB0039,FL00150,2022-01-07 23:58:35,2023-03-16 03:46:57,Y,9B,0.0,28.45,12.95,0.0,284.49,325.89,False,,,2022-10-30 20:34:43,2022-02-15 13:29:51
RS008146,TK117403861,PA001141,2,,FB0013,FL00097,2022-05-14 21:09:32,2023-04-30 14:24:30,Y,50E,0.0,28.45,15.48,0.0,284.49,328.42,False,,,2022-04-04 16:47:17,2022-01-31 05:42:42
RS008147,TK251894202,PA004802,1,PR0012,FB0027,FL00828,2022-12-14 19:11:44,2023-01-25 05:50:13,Y,24B,77.91,28.45,39.43,0.0,284.49,274.46000000000004,False,,,2022-12-08 16:24:26,2022-10-17 19:11:16
RS008148,TK443952187,PA006491,1,PR0016,FB0022,FL00484,2022-10-11 06:31:45,2023-11-19 16:53:06,Y,35A,61.45,28.45,46.7,0.0,284.49,298.19,False,,,2022-01-22 17:53:06,2022-12-05 12:46:21
RS008149,TK664198825,PA007353,2,,FB0043,FL00625,2022-07-06 13:46:27,2023-05-25 08:08:17,Y,18B,0.0,28.45,37.31,0.0,284.49,350.25,False,,,2022-03-31 23:46:06,2022-06-19 03:07:32
RS008150,TK326941276,PA009935,2,PR0012,FB0003,FL00794,2022-03-14 02:16:35,2023-08-14 08:50:14,Y,46A,70.15,28.45,21.79,0.0,284.49,264.58000000000004,False,,,2022-07-18 15:07:21,2022-07-17 20:02:34
RS008151,TK606073309,PA007237,1,,FB0050,FL00638,2022-09-01 11:44:30,2023-07-22 13:31:45,Y,7F,0.0,28.45,26.15,0.0,284.49,339.09,False,,,2022-10-14 18:52:04,2022-02-15 19:52:01
RS008152,TK294242689,PA004610,2,PR0014,FB0044,FL00355,2022-08-17 03:36:11,2023-05-28 06:35:36,Y,5A,27.53,28.45,16.81,56.9,284.49,302.22,True,Schedule change,2023-09-29 13:44:22,2022-07-28 05:15:20,2022-02-04 02:31:20
RS008153,TK710317750,PA002405,2,,FB0028,FL00561,2022-07-29 03:23:42,2023-04-14 02:53:38,Y,20A,0.0,28.45,21.82,0.0,284.49,334.76,False,,,2022-10-08 21:50:01,2022-09-23 07:40:03
RS008154,TK724810816,PA009514,2,,FB0004,FL00149,2022-10-07 15:29:31,2023-10-14 13:24:11,Y,48B,0.0,28.45,40.02,0.0,284.49,352.96,False,,,2022-02-04 09:08:13,2022-02-10 23:04:57
RS008155,TK194447574,PA001187,2,,FB0017,FL00975,2022-08-16 02:03:40,2023-02-22 23:31:33,Y,45D,0.0,28.45,25.11,0.0,284.49,338.05,False,,,2022-05-08 20:37:43,2022-06-12 22:53:12
RS008156,TK419354095,PA009547,1,,FB0039,FL00326,2022-05-25 15:47:16,2023-02-19 02:50:28,Y,20B,0.0,28.45,42.61,0.0,284.49,355.55,False,,,2022-03-20 05:10:56,2022-03-17 21:42:27
RS008157,TK819230125,PA008305,2,PR0013,FB0017,FL00162,2022-06-19 12:37:14,2023-03-19 01:44:06,Y,39C,34.63,28.45,33.83,0.0,284.49,312.14,False,,,2022-05-23 22:41:59,2022-10-18 13:01:10
RS008158,TK244731394,PA000591,2,PR0003,FB0032,FL00985,2022-01-17 14:57:31,2023-04-25 06:21:29,Y,36B,26.37,28.45,10.86,0.0,284.49,297.43,False,,,2022-07-18 04:11:23,2022-01-03 03:23:02
RS008159,TK848403594,PA005501,2,,FB0030,FL00231,2022-05-09 00:01:49,2023-07-03 04:29:29,Y,16E,0.0,28.45,32.92,0.0,284.49,345.86,False,,,2022-07-02 08:01:59,2022-12-26 08:03:40
RS008160,TK282756673,PA000629,1,PR0002,FB0035,FL00124,2022-01-29 21:17:44,2023-07-02 11:10:31,Y,12E,73.01,28.45,33.25,0.0,284.49,273.18,False,,,2022-12-24 02:37:06,2022-03-03 14:45:13
RS008161,TK967170801,PA003363,1,,FB0006,FL00859,2022-09-05 18:35:15,2023-04-10 06:26:29,Y,13B,0.0,28.45,44.87,0.0,284.49,357.81,False,,,2022-02-20 21:49:22,2022-04-28 00:42:54
RS008162,TK921144380,PA008365,2,,FB0029,FL00386,2022-11-04 10:00:17,2023-05-19 04:17:04,Y,17B,0.0,28.45,11.72,0.0,284.49,324.66,False,,,2022-07-23 14:01:51,2022-04-21 22:44:22
RS008163,TK654418836,PA007905,1,,FB0024,FL00947,2022-08-08 19:32:04,2023-12-24 13:59:39,Y,23D,0.0,28.45,37.19,0.0,284.49,350.13,False,,,2022-07-09 04:20:22,2022-05-09 02:31:32
RS008164,TK421622703,PA004005,1,,FB0004,FL00807,2022-10-22 14:49:39,2023-10-20 16:56:51,Y,16C,0.0,28.45,46.59,0.0,284.49,359.53,False,,,2022-02-03 22:50:05,2022-05-26 11:21:17
RS008165,TK251112714,PA009841,1,PR0016,FB0021,FL00387,2022-09-19 21:34:39,2023-09-12 21:57:09,Y,19C,72.46,28.45,33.12,0.0,284.49,273.6,False,,,2022-08-06 06:15:30,2022-09-16 01:40:54
RS008166,TK669227045,PA006310,2,,FB0049,FL00733,2022-03-07 10:59:38,2023-04-14 18:11:53,Y,42B,0.0,28.45,37.52,56.9,284.49,350.46,True,Schedule change,2023-04-14 12:46:52,2022-06-16 12:21:36,2022-10-11 07:58:56
RS008167,TK684615818,PA007655,2,,FB0008,FL00478,2022-01-10 19:03:29,2023-11-24 09:12:38,Y,48B,0.0,28.45,10.41,0.0,284.49,323.35,False,,,2022-09-07 18:10:19,2022-12-31 05:01:09
RS008168,TK193318256,PA001224,1,PR0011,FB0004,FL00421,2022-04-12 15:59:01,2023-08-30 15:38:50,Y,40D,91.3,28.45,25.08,0.0,284.49,246.71999999999997,False,,,2022-12-20 01:19:15,2022-03-25 16:01:34
RS008169,TK962920121,PA000429,2,,FB0007,FL00646,2022-06-30 01:18:50,2023-09-11 11:37:30,Y,38F,0.0,28.45,30.86,0.0,284.49,343.8,False,,,2022-11-21 17:01:09,2022-06-17 00:18:17
RS008170,TK104675501,PA005457,1,,FB0037,FL00955,2022-07-29 10:53:10,2023-06-26 01:23:10,Y,1B,0.0,28.45,15.75,0.0,284.49,328.69,False,,,2022-03-26 15:53:54,2022-03-15 12:02:30
RS008171,TK641674423,PA009300,2,,FB0017,FL00953,2022-02-27 08:58:26,2023-11-11 21:59:57,Y,32E,0.0,28.45,45.48,0.0,284.49,358.42,False,,,2022-05-24 20:59:35,2022-05-08 18:34:30
RS008172,TK826930660,PA007545,2,PR0019,FB0021,FL00990,2022-03-14 06:59:50,2023-02-18 23:17:35,Y,28E,88.64,28.45,35.95,0.0,284.49,260.25,False,,,2022-03-23 13:36:46,2022-05-03 04:46:49
RS008173,TK261753575,PA003684,2,,FB0030,FL00257,2022-07-30 01:56:53,2023-08-28 02:03:51,Y,35F,0.0,28.45,15.38,0.0,284.49,328.32,False,,,2022-10-15 06:38:29,2022-08-23 22:45:01
RS008174,TK397918353,PA008877,2,,FB0006,FL00881,2022-11-25 00:29:28,2023-12-17 11:41:01,Y,2C,0.0,28.45,40.32,0.0,284.49,353.26,False,,,2022-11-27 12:04:58,2022-12-24 08:26:11
RS008175,TK449103183,PA005780,1,PR0019,FB0008,FL00368,2022-03-17 03:14:00,2023-09-12 01:49:06,Y,6D,66.68,28.45,39.79,0.0,284.49,286.05,False,,,2022-03-05 15:32:27,2022-09-20 03:30:48
RS008176,TK123477602,PA009265,2,,FB0034,FL00880,2022-01-15 03:55:31,2023-12-06 16:23:24,Y,24E,0.0,28.45,45.15,0.0,284.49,358.09,False,,,2022-02-08 13:20:23,2022-04-11 15:44:36
RS008177,TK404961300,PA000217,1,,FB0009,FL00286,2022-01-10 09:43:46,2023-12-25 18:38:26,Y,8B,0.0,28.45,10.83,0.0,284.49,323.77,False,,,2022-09-26 07:25:47,2022-04-23 19:09:21
RS008178,TK705829957,PA003064,1,PR0019,FB0038,FL00133,2022-02-01 15:06:12,2023-02-25 08:58:35,Y,25D,59.53,28.45,12.01,0.0,284.49,265.41999999999996,False,,,2022-03-14 22:00:13,2022-08-16 08:24:02
RS008179,TK437099028,PA009165,2,PR0012,FB0050,FL00129,2022-05-28 18:21:30,2023-01-21 09:35:36,Y,48F,27.31,28.45,31.69,0.0,284.49,317.32,False,,,2022-12-26 01:37:12,2022-05-13 02:28:48
RS008180,TK188396801,PA009901,2,,FB0035,FL00586,2022-09-19 16:37:30,2023-11-03 17:22:18,Y,49E,0.0,28.45,33.64,56.9,284.49,346.58,True,Schedule change,2023-10-05 23:30:29,2022-01-01 23:15:50,2022-12-23 18:22:43
RS008181,TK367054372,PA007466,1,,FB0010,FL00715,2022-01-03 17:13:36,2023-02-13 12:46:06,Y,42A,0.0,28.45,32.5,0.0,284.49,345.44,False,,,2022-09-17 01:03:56,2022-05-14 18:30:12
RS008182,TK294547458,PA001102,2,,FB0019,FL00705,2022-10-27 09:55:59,2023-01-02 01:41:29,Y,8B,0.0,28.45,14.0,0.0,284.49,326.94,False,,,2022-10-26 08:47:35,2022-10-04 03:25:58
RS008183,TK409163000,PA005085,2,,FB0033,FL00728,2022-05-10 01:13:07,2023-09-28 05:00:12,Y,28F,0.0,28.45,21.21,0.0,284.49,334.15,False,,,2022-05-28 05:36:20,2022-06-03 07:42:09
RS008184,TK782342370,PA000475,2,,FB0015,FL00569,2022-05-19 18:26:19,2023-02-10 13:59:12,Y,2D,0.0,28.45,25.21,0.0,284.49,338.15,False,,,2022-01-02 19:56:10,2022-09-04 14:33:45
RS008185,TK293315116,PA007300,1,,FB0036,FL00783,2022-05-19 23:55:25,2023-12-11 19:58:48,Y,24E,0.0,28.45,48.62,0.0,284.49,361.56,False,,,2022-09-24 19:19:05,2022-01-11 07:10:54
RS008186,TK137567461,PA007427,1,,FB0028,FL00063,2022-12-21 07:33:36,2023-12-04 19:01:48,Y,32D,0.0,28.45,45.52,0.0,284.49,358.46,False,,,2022-03-27 12:59:00,2022-05-03 08:09:39
RS008187,TK563719881,PA009714,2,PR0018,FB0022,FL00226,2022-06-20 00:44:31,2023-04-20 19:49:04,Y,33B,51.82,28.45,15.59,0.0,284.49,276.71,False,,,2022-01-24 20:15:53,2022-02-01 08:33:21
RS008188,TK124065140,PA000342,2,PR0010,FB0043,FL00431,2022-11-17 04:11:09,2023-12-06 19:41:53,Y,22B,34.4,28.45,25.95,0.0,284.49,304.49,False,,,2022-04-09 18:52:00,2022-07-25 16:15:22
RS008189,TK943178960,PA007985,2,,FB0006,FL00293,2022-10-05 06:23:55,2023-08-08 02:07:39,Y,39A,0.0,28.45,42.08,0.0,284.49,355.02,False,,,2022-02-28 17:02:49,2022-07-29 04:46:20
RS008190,TK350564360,PA006489,2,,FB0022,FL00977,2022-03-18 13:11:56,2023-07-27 09:19:38,Y,2D,0.0,28.45,13.76,0.0,284.49,326.7,False,,,2022-05-15 03:13:43,2022-07-15 08:10:02
RS008191,TK269720212,PA008426,2,,FB0039,FL00888,2022-06-18 00:42:25,2023-03-31 07:06:49,Y,1D,0.0,28.45,29.0,0.0,284.49,341.94,False,,,2022-07-10 05:43:41,2022-06-24 12:10:09
RS008192,TK935213375,PA008469,2,,FB0018,FL00105,2022-07-25 22:06:47,2023-01-20 04:29:54,Y,1F,0.0,28.45,30.38,0.0,284.49,343.32,False,,,2022-10-23 14:46:37,2022-10-15 08:05:04
RS008193,TK512554443,PA003392,1,,FB0023,FL00334,2022-10-02 23:15:55,2023-02-18 16:32:39,Y,4D,0.0,28.45,44.16,0.0,284.49,357.1,False,,,2022-09-22 21:12:10,2022-10-28 18:40:43
RS008194,TK236738474,PA001461,1,,FB0023,FL00594,2022-07-22 13:50:27,2023-09-11 19:49:46,Y,45C,0.0,28.45,42.95,0.0,284.49,355.89,False,,,2022-07-07 09:58:40,2022-02-26 11:18:27
RS008195,TK911759550,PA009269,1,,FB0029,FL00951,2022-10-18 22:59:41,2023-10-08 19:06:01,Y,8D,0.0,28.45,33.63,0.0,284.49,346.57,False,,,2022-12-24 18:53:20,2022-03-23 18:59:00
RS008196,TK456067177,PA007042,1,PR0009,FB0034,FL00510,2022-10-28 15:38:13,2023-11-13 21:29:46,Y,30F,86.35,28.45,29.78,0.0,284.49,256.37,False,,,2022-04-29 05:28:56,2022-12-08 00:53:32
RS008197,TK241562468,PA002400,1,,FB0034,FL00448,2022-09-06 10:55:39,2023-01-21 03:04:43,Y,13C,0.0,28.45,45.84,0.0,284.49,358.78,False,,,2022-03-01 20:30:07,2022-12-20 19:42:11
RS008198,TK912232554,PA003710,2,,FB0021,FL00601,2022-04-09 06:46:51,2023-11-07 16:20:06,Y,37C,0.0,28.45,48.2,0.0,284.49,361.14,False,,,2022-08-23 13:03:08,2022-08-27 01:42:09
RS008199,TK820458371,PA007535,2,,FB0031,FL00703,2022-07-26 21:25:48,2023-05-26 05:32:22,Y,9A,0.0,28.45,19.14,0.0,284.49,332.08,False,,,2022-01-12 11:54:33,2022-08-25 03:03:30
RS008200,TK119686631,PA006496,2,,FB0031,FL00459,2022-03-16 22:07:39,2023-08-18 18:30:43,Y,39B,0.0,28.45,27.97,0.0,284.49,340.90999999999997,False,,,2022-05-27 22:37:30,2022-06-02 08:12:25
RS008201,TK257461660,PA006575,2,,FB0030,FL00730,2022-11-05 04:04:17,2023-11-22 23:02:23,Y,28F,0.0,28.45,41.55,0.0,284.49,354.49,False,,,2022-03-21 03:19:06,2022-09-25 02:55:42
RS008202,TK871963176,PA002764,1,,FB0037,FL00918,2022-05-04 14:27:37,2023-07-01 05:33:37,Y,5C,0.0,28.45,46.03,0.0,284.49,358.97,False,,,2022-03-14 00:07:22,2022-05-04 12:17:25
RS008203,TK640955240,PA001650,1,,FB0003,FL00189,2022-05-08 20:18:14,2023-02-27 08:01:23,Y,23A,0.0,28.45,20.58,56.9,284.49,333.52,True,Found better price,2023-11-07 10:31:28,2022-07-29 20:20:40,2022-12-05 17:37:44
RS008204,TK253955058,PA005019,1,,FB0029,FL00471,2022-07-11 23:46:23,2023-05-19 12:21:27,Y,46B,0.0,28.45,27.94,0.0,284.49,340.88,False,,,2022-12-10 18:29:54,2022-12-09 00:11:52
RS008205,TK583684715,PA001016,2,PR0009,FB0017,FL00408,2022-04-02 08:53:13,2023-10-05 00:12:56,Y,47E,18.37,28.45,39.08,0.0,284.49,333.65,False,,,2022-11-21 19:52:07,2022-07-16 01:36:11
RS008206,TK534398627,PA002216,1,,FB0050,FL00910,2022-11-19 11:44:43,2023-02-28 16:25:21,Y,12C,0.0,28.45,31.68,0.0,284.49,344.62,False,,,2022-09-16 06:50:06,2022-11-20 06:42:05
RS008207,TK335169876,PA006543,1,,FB0041,FL00221,2022-06-03 10:30:36,2023-05-26 11:30:08,Y,41E,0.0,28.45,45.4,0.0,284.49,358.34,False,,,2022-06-03 16:27:47,2022-03-03 07:11:34
RS008208,TK741486254,PA002882,1,PR0007,FB0020,FL00876,2022-10-02 08:11:34,2023-09-29 10:24:12,Y,29D,67.28,28.45,12.4,0.0,284.49,258.05999999999995,False,,,2022-02-14 21:24:41,2022-06-06 20:51:39
RS008209,TK384455035,PA006911,2,,FB0032,FL00498,2022-10-29 05:42:32,2023-09-15 05:58:34,Y,4C,0.0,28.45,26.09,0.0,284.49,339.03,False,,,2022-12-13 06:17:12,2022-02-17 01:57:57
RS008210,TK349795448,PA009297,1,,FB0026,FL00897,2022-06-17 06:15:54,2023-12-15 13:49:23,Y,35C,0.0,28.45,47.2,0.0,284.49,360.14,False,,,2022-06-20 00:49:23,2022-09-05 15:15:42
RS008211,TK413540434,PA007523,1,PR0013,FB0009,FL00447,2022-01-22 00:42:38,2023-06-14 13:47:18,Y,33E,26.6,28.45,20.39,0.0,284.49,306.72999999999996,False,,,2022-09-09 14:53:56,2022-07-31 04:56:39
RS008212,TK835341833,PA006816,2,,FB0044,FL00984,2022-12-29 07:00:06,2023-03-03 05:04:57,Y,31A,0.0,28.45,33.34,56.9,284.49,346.28,True,Personal reasons,2023-12-07 11:47:56,2022-09-05 20:55:12,2022-11-09 13:42:52
RS008213,TK843644503,PA004768,2,,FB0019,FL00180,2022-06-16 15:02:56,2023-11-19 06:07:36,Y,12E,0.0,28.45,46.59,0.0,284.49,359.53,False,,,2022-09-14 05:12:59,2022-06-30 14:10:25
RS008214,TK897943204,PA003516,2,,FB0044,FL00200,2022-11-01 18:20:25,2023-01-11 07:30:23,Y,33C,0.0,28.45,32.83,0.0,284.49,345.77,False,,,2022-01-16 11:49:22,2022-09-17 13:35:54
RS008215,TK246637491,PA001441,1,,FB0020,FL00018,2022-10-24 22:27:45,2023-01-07 11:58:02,Y,14A,0.0,28.45,23.44,0.0,284.49,336.38,False,,,2022-01-31 21:07:26,2022-02-11 11:03:52
RS008216,TK236150977,PA002639,2,,FB0024,FL00155,2022-03-29 14:51:21,2023-11-14 18:51:32,Y,46E,0.0,28.45,47.29,0.0,284.49,360.23,False,,,2022-10-22 09:04:53,2022-04-04 09:43:12
RS008217,TK579544224,PA009040,2,PR0011,FB0017,FL00776,2022-01-13 00:54:30,2023-06-28 22:46:21,Y,7A,37.93,28.45,37.3,0.0,284.49,312.31,False,,,2022-07-02 14:12:54,2022-08-22 02:26:25
RS008218,TK451512834,PA003165,1,,FB0049,FL00082,2022-01-13 14:20:18,2023-08-30 06:25:33,Y,38F,0.0,28.45,27.68,56.9,284.49,340.62,True,Personal reasons,2023-03-10 13:12:49,2022-09-22 05:01:48,2022-03-07 06:05:36
RS008219,TK320044996,PA002921,2,,FB0016,FL00106,2022-09-30 03:02:44,2023-11-09 06:22:54,Y,15A,0.0,28.45,32.87,0.0,284.49,345.81,False,,,2022-08-30 11:59:44,2022-09-26 19:51:09
RS008220,TK341287285,PA009349,2,PR0017,FB0047,FL00001,2022-12-20 18:25:26,2023-10-08 10:33:27,Y,19C,76.92,28.45,31.69,0.0,284.49,267.71,False,,,2022-10-14 15:56:42,2022-02-14 17:10:53
RS008221,TK394281893,PA005709,2,PR0013,FB0050,FL00291,2022-03-11 21:05:27,2023-08-09 23:16:23,Y,28D,63.54,28.45,12.68,56.9,284.49,262.08,True,Found better price,2023-07-05 10:58:46,2022-03-08 16:37:45,2022-07-04 17:06:42
RS008222,TK167752933,PA002016,2,,FB0025,FL00405,2022-01-03 06:10:30,2023-08-13 19:28:59,Y,37F,0.0,28.45,12.97,0.0,284.49,325.91,False,,,2022-03-15 23:08:00,2022-04-09 13:29:57
RS008223,TK183666450,PA001892,1,,FB0038,FL00699,2022-07-25 19:10:53,2023-03-25 13:45:40,Y,10B,0.0,28.45,35.49,0.0,284.49,348.43,False,,,2022-10-06 10:11:38,2022-08-10 23:49:24
RS008224,TK947248965,PA008398,1,,FB0042,FL00355,2022-04-01 08:43:02,2023-10-19 00:38:19,Y,7C,0.0,28.45,16.42,0.0,284.49,329.36,False,,,2022-11-07 17:20:16,2022-03-20 16:46:28
RS008225,TK107909025,PA001627,1,,FB0033,FL00374,2022-12-12 14:08:04,2023-01-08 05:27:31,Y,36A,0.0,28.45,41.83,0.0,284.49,354.77,False,,,2022-10-24 21:14:42,2022-11-27 10:27:35
RS008226,TK698800654,PA006958,2,PR0020,FB0001,FL00933,2022-06-05 10:38:35,2023-04-24 13:41:16,Y,32B,96.02,28.45,30.67,0.0,284.49,247.59000000000003,False,,,2022-06-29 10:54:36,2022-05-11 23:54:26
RS008227,TK313870589,PA005934,2,,FB0016,FL00881,2022-06-15 15:29:15,2023-09-04 13:32:16,Y,32D,0.0,28.45,16.94,0.0,284.49,329.88,False,,,2022-10-08 20:40:52,2022-03-26 06:53:23
RS008228,TK387740950,PA009668,2,PR0007,FB0038,FL00910,2022-01-16 13:59:55,2023-04-06 15:34:39,Y,4A,14.54,28.45,36.89,0.0,284.49,335.28999999999996,False,,,2022-10-16 16:23:12,2022-01-15 15:20:32
RS008229,TK243554781,PA006198,1,,FB0026,FL00803,2022-09-16 22:18:40,2023-09-12 22:53:46,Y,5A,0.0,28.45,16.52,0.0,284.49,329.46,False,,,2022-09-07 01:24:50,2022-03-28 15:34:06
RS008230,TK100131430,PA002898,2,,FB0036,FL00022,2022-05-29 12:57:34,2023-07-28 02:01:55,Y,5E,0.0,28.45,27.95,0.0,284.49,340.89,False,,,2022-12-07 02:38:20,2022-08-30 08:03:57
RS008231,TK598143547,PA002527,2,,FB0026,FL00289,2022-04-04 05:52:49,2023-03-18 21:38:17,Y,46C,0.0,28.45,26.72,0.0,284.49,339.65999999999997,False,,,2022-05-04 01:45:47,2022-01-21 00:03:22
RS008232,TK901669672,PA003193,2,,FB0043,FL00361,2022-04-22 20:18:39,2023-01-31 01:51:51,Y,41A,0.0,28.45,38.05,0.0,284.49,350.99,False,,,2022-09-15 04:10:59,2022-01-26 02:29:49
RS008233,TK675130373,PA002466,1,,FB0018,FL00473,2022-11-10 15:04:14,2023-12-10 02:39:38,Y,12A,0.0,28.45,14.25,0.0,284.49,327.19,False,,,2022-06-25 14:24:22,2022-11-21 02:39:38
RS008234,TK227457475,PA002708,1,PR0006,FB0002,FL00955,2022-10-14 02:51:00,2023-07-02 02:28:23,Y,37E,60.57,28.45,20.9,0.0,284.49,273.27,False,,,2022-04-16 22:08:06,2022-01-17 00:56:36
RS008235,TK742725552,PA004414,2,,FB0020,FL00358,2022-12-23 00:57:48,2023-01-30 12:01:28,Y,50B,0.0,28.45,14.1,0.0,284.49,327.04,False,,,2022-10-14 17:12:37,2022-02-03 17:01:46
RS008236,TK628907654,PA006857,1,,FB0042,FL00486,2022-03-10 15:43:23,2023-08-08 15:05:43,Y,26F,0.0,28.45,38.34,56.9,284.49,351.28,True,Schedule change,2023-02-06 09:19:42,2022-03-31 23:48:45,2022-11-05 22:27:36
RS008237,TK850991800,PA006618,1,,FB0030,FL00010,2022-04-04 13:57:33,2023-06-14 09:33:37,Y,43C,0.0,28.45,35.77,0.0,284.49,348.71,False,,,2022-08-12 15:56:23,2022-08-23 18:35:14
RS008238,TK967833059,PA007416,2,,FB0010,FL00152,2022-07-11 10:42:06,2023-08-16 10:23:26,Y,7C,0.0,28.45,11.79,0.0,284.49,324.73,False,,,2022-07-17 13:57:30,2022-12-13 16:43:56
RS008239,TK743535846,PA009529,2,PR0004,FB0016,FL00619,2022-07-11 23:20:22,2023-02-05 23:37:30,Y,31D,21.99,28.45,34.58,0.0,284.49,325.53,False,,,2022-07-26 16:36:54,2022-03-13 09:08:58
